emp_no,first_name,last_name,salary
17488,Leah,Billingsley,63543
17512,Frederique,Hofmeyr,40000
17513,Spyrose,Barreiro,79165
17520,Shahab,Keohane,40000
17520,Shahab,Keohane,40000
17525,Srinidhi,Vecchi,40000
17539,Cathie,Uhrik,60576
17539,Cathie,Uhrik,60576
17551,Mark,Foote,74590
17559,Annemarie,Papastamatiou,53573
17566,Heather,Suppi,61155
17568,Fay,Barreiro,45495
17568,Fay,Barreiro,45495
17582,Kauko,Spieker,44397
17588,Siddarth,Schade,56584
17593,Shigehito,Cherinka,40000
17593,Shigehito,Cherinka,40000
17596,Vatsa,Garnick,55560
17603,Shin,Ulupinar,43117
17603,Shin,Ulupinar,43117
17629,Mostafa,Winter,70592
17647,Vasilis,Swab,75896
17647,Vasilis,Swab,75896
17648,Naftali,Zumaque,40000
17663,Jianhui,Ozery,59823
17667,Poorav,Kambil,40000
17667,Poorav,Kambil,40000
17674,Adib,Braccini,43044
17674,Adib,Braccini,43044
17683,Bernt,Henders,54891
17683,Bernt,Henders,54891
17711,Owen,Katiyar,49277
17716,Josyula,Vitiello,40000
17716,Josyula,Vitiello,40000
17723,Ramya,Holburn,79795
17723,Ramya,Holburn,79795
17728,Tsuneo,Lienhardt,57162
17736,Leif,Bennis,40000
17779,Abdelkader,Bodoff,40000
17791,Matt,Stifter,46451
17798,Guangming,Suessmith,83096
17798,Guangming,Suessmith,83096
17800,Tooru,Brizzi,43968
17800,Tooru,Brizzi,43968
17803,Mikhail,Parhami,57485
17811,Steen,McDermid,40000
17811,Steen,McDermid,40000
17816,Toshimo,Kenevan,74497
17816,Toshimo,Kenevan,74497
17816,Toshimo,Kenevan,74497
17824,Navin,Baaz,40000
17826,Vitali,Fiutem,50924
17828,Ger,Zolotykh,40000
17828,Ger,Zolotykh,40000
17829,Przemyslawa,Whittlesey,77734
17833,Mayumi,Lodder,40000
17833,Mayumi,Lodder,40000
17854,Shuho,Bazelow,77064
17864,Charmane,Grandbois,88947
17864,Charmane,Grandbois,88947
17871,Ebbe,Hedayat,48561
17871,Ebbe,Hedayat,48561
17891,Isaac,Luiz,44505
17891,Isaac,Luiz,44505
17907,Kotesh,Bernini,69291
17907,Kotesh,Bernini,69291
17921,Minghong,Trachtenberg,61589
17921,Minghong,Trachtenberg,61589
17925,Adamantios,Baezner,47958
17925,Adamantios,Baezner,47958
17938,Sachio,Zucker,87164
17939,Heon,Ibel,57603
17939,Heon,Ibel,57603
17941,Yakichi,Krohm,40000
17949,Subbu,Pluym,40000
17964,Yongqiao,Pintelas,40000
17984,Kellyn,Roison,40125
17984,Kellyn,Roison,40125
17987,Atreyi,Monkewich,80776
18006,Vidya,Hanabata,108512
18006,Vidya,Hanabata,108512
18013,Jiong,Shanbhogue,40000
18013,Jiong,Shanbhogue,40000
18022,Maha,Esposito,40000
18022,Maha,Esposito,40000
18059,Troy,Lueh,48228
18059,Troy,Lueh,48228
18106,Gudjon,Axelband,60846
18130,Claudi,Cairo,40000
18130,Claudi,Cairo,40000
18135,Hugh,Bahl,59507
18186,Aria,Schaap,40000
18208,Demin,Irland,70916
18208,Demin,Irland,70916
18212,Constantino,Journel,40000
18212,Constantino,Journel,40000
18215,Hironoby,Gips,58760
18223,Gully,Mitchem,48598
18237,Limsoon,Tramer,40592
18251,Alair,Panangaden,58297
18254,Bikash,Speel,42931
18274,Yefim,Karnin,63753
18274,Yefim,Karnin,63753
18306,Tua,Fordan,91886
18313,Somnath,Passafiume,40000
18323,Oddvar,Tiemann,40000
18323,Oddvar,Tiemann,40000
18354,Mostafa,Conia,65400
18371,Ramzi,Goldhammer,49889
18371,Ramzi,Goldhammer,49889
18376,Wayne,Stranks,50047
18383,Oddvar,Muhling,68788
18383,Oddvar,Muhling,68788
18396,Uriel,Luef,51817
18402,Bernice,Ritzmann,45396
18402,Bernice,Ritzmann,45396
18403,Vidya,Morrow,43239
18408,Ioana,Azadmanesh,44030
18426,Zhiguo,Denos,79058
18427,Kiyomitsu,Qiwen,65998
18450,Takahito,Hoppenstand,59963
18450,Takahito,Hoppenstand,59963
18462,Yongqiao,Babu,40000
18468,Kirk,Cunliffe,40000
18468,Kirk,Cunliffe,40000
18468,Kirk,Cunliffe,40000
18521,Irene,Dulli,61570
18532,Joydip,Onuegbe,52115
18535,Pasqua,Gelosh,46219
18535,Pasqua,Gelosh,46219
18541,Jiang,Qiwen,40000
18547,Gladys,Sankaranarayanan,40000
18547,Gladys,Sankaranarayanan,40000
18551,Oguz,Rijsenbrij,40000
18563,Jinya,Peot,53738
18568,Poornachandra,Waschkowski,53876
18586,Herbert,Perly,84193
18646,Filipe,Gecsel,40000
18656,Arvind,Iivonen,61143
18656,Arvind,Iivonen,61143
18663,Rafols,Sridhar,62505
18663,Rafols,Sridhar,62505
18665,Makato,Emmart,50748
18673,Ohad,Orlowski,40000
18679,Roded,Lambe,80953
18679,Roded,Lambe,80953
18684,Kenroku,Dulli,70754
18702,Kinh,Impagliazzo,56913
18702,Kinh,Impagliazzo,56913
18715,Sugwoo,Dechter,40000
18715,Sugwoo,Dechter,40000
18744,Feipei,Bugrara,61614
18744,Feipei,Bugrara,61614
18749,Sudharsan,Vecchio,73872
18756,Premal,Narahari,58164
18764,Bernardo,Sidje,40000
18764,Bernardo,Sidje,40000
18775,Shay,Akazan,62152
18775,Shay,Akazan,62152
18786,Guozhong,Veevers,40000
18787,Kotesh,Mukaidono,50353
18796,Denny,McDermid,52643
18796,Denny,McDermid,52643
18815,Gennady,Bouloucos,87881
18817,Kristin,Xiaoshan,40000
18826,Yahiko,Riefers,40000
18826,Yahiko,Riefers,40000
18827,Mani,Serot,44455
18828,Henk,Pellegrinelli,40000
18828,Henk,Pellegrinelli,40000
18832,Pasqua,DiGiano,61763
18857,Bogdan,Roison,40000
18866,Fumiyo,Hettesheimer,56470
18881,Heejo,Botman,66599
18885,Valter,Noriega,72994
18890,Pasqua,Litecky,43372
18890,Pasqua,Litecky,43372
18905,Seongbae,Baca,40000
18921,Maren,Radwan,73112
18921,Maren,Radwan,73112
18924,Yakkov,Dechter,49779
18924,Yakkov,Dechter,49779
18955,Ziya,Flexer,60604
18955,Ziya,Flexer,60604
18964,Shirish,Tiemann,42245
18964,Shirish,Tiemann,42245
18980,Weiye,Kawashimo,56699
18980,Weiye,Kawashimo,56699
18980,Weiye,Kawashimo,56699
19012,Gal,Panangaden,56894
19012,Gal,Panangaden,56894
19027,Ferdinand,Nanard,46182
19027,Ferdinand,Nanard,46182
19034,Panayotis,Vesna,53806
19034,Panayotis,Vesna,53806
19035,Fuqing,Bellone,45728
19035,Fuqing,Bellone,45728
19051,Marek,Cappello,70956
19089,Badri,Ellozy,64741
19089,Badri,Ellozy,64741
19109,Jenwei,Denis,46911
19109,Jenwei,Denis,46911
19120,Giri,Qiwen,49416
19120,Giri,Qiwen,49416
19132,Nikolaus,Litvinov,40000
19141,Ingemar,Taneja,40000
19144,Laurentiu,Ohori,101263
19162,Chinho,Fadgyas,40000
19194,Uta,Pramanik,40000
19194,Uta,Pramanik,40000
19289,Guther,Waymire,59172
19318,Xianlong,Halevi,55717
19318,Xianlong,Halevi,55717
19329,Alair,Marletta,48046
19332,Changho,Khamsi,66487
19332,Changho,Khamsi,66487
19335,Susanta,Khalid,40000
19345,Tsuneo,Kobara,40000
19345,Tsuneo,Kobara,40000
19364,Yuping,Mitina,48699
19364,Yuping,Mitina,48699
19372,Temple,Isaac,40000
19380,Divier,Lorcy,40000
19380,Divier,Lorcy,40000
19383,Ingemar,Oskamp,42450
19389,Hyuckchul,Binkley,46632
19389,Hyuckchul,Binkley,46632
19422,Florian,Budinsky,48435
19422,Florian,Budinsky,48435
19425,Xuejia,Pettey,53627
19425,Xuejia,Pettey,53627
19487,Huiqun,Cannane,64256
19487,Huiqun,Cannane,64256
19488,Maris,Perly,45504
19501,Kokou,Baranowski,72030
19501,Kokou,Baranowski,72030
19504,Mingsen,Valtorta,45465
19511,Jamaludin,Fujisaki,69281
19513,Rosalyn,Siepmann,58854
19513,Rosalyn,Siepmann,58854
19533,Jacqueline,Grospietsch,91866
19533,Jacqueline,Grospietsch,91866
19544,Itzchak,Comte,40000
19544,Itzchak,Comte,40000
19546,Kwan,Penz,40000
19585,Goncalo,Ernst,60680
19593,Mohd,Feldhoffer,55221
19599,Leucio,Lalonde,43790
19599,Leucio,Lalonde,43790
19616,Niranjan,Uchoa,45859
19617,Mircea,Landherr,43394
19617,Mircea,Landherr,43394
19631,Rasikan,Haldar,40000
19634,Phuoc,Etalle,50862
19634,Phuoc,Etalle,50862
19639,Sibyl,Terlouw,40000
19639,Sibyl,Terlouw,40000
19640,Tonny,Francisci,71369
19665,Khalid,Zielinski,63601
19669,Shem,Honiden,68024
19669,Shem,Honiden,68024
19674,Mart,Varley,40000
19674,Mart,Varley,40000
19689,Dipankar,Herath,48791
19702,Akemi,Pettey,54795
19702,Akemi,Pettey,54795
19706,Phillip,Sichman,40000
19709,Xiaopeng,Asmuth,62904
19720,Kwangyoen,Maksimenko,40000
19720,Kwangyoen,Maksimenko,40000
19724,Visit,Hasham,69399
19724,Visit,Hasham,69399
19728,Candido,Ramsey,78721
19728,Candido,Ramsey,78721
19746,Shiv,Zeidenstein,41247
19766,Saeed,Munke,52681
19766,Saeed,Munke,52681
19776,Kersti,Comellas,40000
19777,Halsur,Ferretti,63089
19777,Halsur,Ferretti,63089
19804,Tamiya,Benzmuller,53435
19814,Subhrajyoti,Rosaz,40000
19814,Subhrajyoti,Rosaz,40000
19828,Dannz,Maliniak,48504
19828,Dannz,Maliniak,48504
19830,Ulises,Cronau,51450
19839,Tadahiro,Hempstead,40424
19839,Tadahiro,Hempstead,40424
19849,Weicheng,Serre,69889
19860,Hidefumi,Gerlach,48588
19875,Van,Zongker,40000
19901,Tsvetan,Stasinski,40000
19904,Mototsugu,Rosenbaum,44347
19904,Mototsugu,Rosenbaum,44347
19921,Irena,Picci,40000
19927,Siamak,Terlouw,40000
19935,Zorica,Georgakopoulos,73461
19940,Reinhard,Einsfeld,50833
19940,Reinhard,Einsfeld,50833
19946,Owen,Levasseur,54941
19955,IEEE,Conry,65157
19955,IEEE,Conry,65157
19974,Maik,Pouyioutas,40489
19975,Mabry,Geffroy,40000
19975,Mabry,Geffroy,40000
19979,Nahum,Schwartzbauer,90696
19979,Nahum,Schwartzbauer,90696
20059,Pranay,Panwar,40000
20068,Masali,Rouquie,40000
20068,Masali,Rouquie,40000
20071,Jaideep,Puoti,65962
20086,Richara,Harllee,40000
20086,Richara,Harllee,40000
20089,Unal,Merli,57922
20089,Unal,Merli,57922
20105,Sanjit,Kropp,55660
20119,Josyula,Shigei,51975
20120,Fan,Salinas,40000
20120,Fan,Salinas,40000
20130,Xiaoshan,Picco,78448
20135,Ipke,Akazan,40000
20135,Ipke,Akazan,40000
20137,Arvin,Munoz,45384
20144,Zhensheng,Radivojevic,58512
20144,Zhensheng,Radivojevic,58512
20155,Vesna,Barvinok,40000
20155,Vesna,Barvinok,40000
20169,Gil,Zuberek,55381
20169,Gil,Zuberek,55381
20171,Kazuhira,Murtha,57586
20171,Kazuhira,Murtha,57586
20174,Froduald,Koshino,40000
20174,Froduald,Koshino,40000
20180,Martins,Felcyn,40000
20180,Martins,Felcyn,40000
20189,Mark,Nanard,40797
20189,Mark,Nanard,40797
20201,Navin,Miyakawa,60751
20215,Bingning,Yoshizawa,40000
20222,Baziley,Rettelbach,48534
20265,Amalendu,Willoner,53518
20265,Amalendu,Willoner,53518
20283,Leandro,Litzkow,50536
20283,Leandro,Litzkow,50536
20284,Monique,Parascandalo,40000
20310,Mara,Uchoa,58108
20310,Mara,Uchoa,58108
20316,Kellie,Krybus,40000
20316,Kellie,Krybus,40000
20338,Reinhard,Butner,40000
20347,Denny,Janocha,40000
20367,Bernt,Takanami,40000
20367,Bernt,Takanami,40000
20416,Oddvar,Swiler,40000
20425,True,Schapiro,40000
20435,Oguz,Homond,71488
20435,Oguz,Homond,71488
20439,Danel,Nishimukai,40000
20439,Danel,Nishimukai,40000
20449,Hercules,Kakkad,81972
20449,Hercules,Kakkad,81972
20450,Abdelwaheb,Binkley,41934
20450,Abdelwaheb,Binkley,41934
20451,Aral,Welham,49240
20454,Nidapan,Gunderson,40000
20456,Sigeru,Highland,46657
20494,Lucien,Pagter,82543
20494,Lucien,Pagter,82543
20498,Suvo,Gini,40000
20498,Suvo,Gini,40000
20520,King,Dalphin,75972
20535,Arne,Nishimukai,42381
20535,Arne,Nishimukai,42381
20545,Woody,Chaudhury,73867
20545,Woody,Chaudhury,73867
20548,Edwin,Bugrara,47132
20548,Edwin,Bugrara,47132
20562,Pranay,Riexinger,45899
20587,Xiaoheng,Niizuma,40000
20595,Toshimori,Jeansoulin,40000
20595,Toshimori,Jeansoulin,40000
20625,Uno,Cusworth,40000
20636,Hsiangchu,Collavizza,40000
20636,Hsiangchu,Collavizza,40000
20637,Vidya,Sidhu,73174
20659,Ziva,Orlowski,41797
20666,Shushma,Linares,40000
20666,Shushma,Linares,40000
20674,Maria,Avouris,54297
20674,Maria,Avouris,54297
20693,Yefim,Flasterstein,40000
20693,Yefim,Flasterstein,40000
20695,Visit,Kriebel,40000
20699,Garnet,Spell,40000
20699,Garnet,Spell,40000
20708,Aemilian,Arlazarov,63353
20708,Aemilian,Arlazarov,63353
20711,Vasiliy,Ebeling,40000
20721,Tru,Iisaku,88883
20733,Danai,Katalagarianos,40000
20743,Van,Boudaillier,71520
20743,Van,Boudaillier,71520
20757,Ingemar,Taubman,40000
20757,Ingemar,Taubman,40000
20780,Hercules,Baranowski,61759
20809,Ennio,Kuhnemann,40000
20819,Mary,Ritcey,40000
20880,Hidefumi,Leaver,40000
20880,Hidefumi,Leaver,40000
20915,Maris,Ginesta,43396
20915,Maris,Ginesta,43396
20923,Menkae,Miara,80332
20923,Menkae,Miara,80332
20928,Menkae,Chinin,42339
20930,Shim,Menhardt,47189
20930,Shim,Menhardt,47189
20952,Basim,Bonifati,48259
20952,Basim,Bonifati,48259
21026,Mayuko,Porenta,40000
21080,Fen,Flasterstein,64932
21103,Sven,Cappello,40000
21109,Lech,Chenoweth,56522
21109,Lech,Chenoweth,56522
21112,Kazuhiko,Suermann,40000
21165,Mingdong,Pfau,57958
21165,Mingdong,Pfau,57958
21173,Marco,Baer,40000
21173,Marco,Baer,40000
21186,Arunas,Barinka,41269
21186,Arunas,Barinka,41269
21192,Sajjad,Krohm,40000
21192,Sajjad,Krohm,40000
21213,Zine,Peha,40000
21214,Weiru,Angelov,56646
21229,Vasilis,Collavizza,40000
21229,Vasilis,Collavizza,40000
21288,Nechama,Wendorf,40000
21288,Nechama,Wendorf,40000
21360,Hironoby,Nyrup,42405
21361,Shooichi,Lally,84832
21361,Shooichi,Lally,84832
21387,Kristof,Boyle,49448
21454,Zsolt,Pocchiola,40000
21454,Zsolt,Pocchiola,40000
21457,Jeong,Ressouche,40000
21468,Bokyung,Stanfel,40000
21468,Bokyung,Stanfel,40000
21472,Yuichiro,Halloran,50307
21474,Sanjay,Bierman,59355
21480,Kerryn,Nishimukai,40000
21480,Kerryn,Nishimukai,40000
21507,Mansur,Benzmuller,40000
21512,Pohua,Gornas,52336
21527,DeForest,Yurov,40000
21527,DeForest,Yurov,40000
21537,Boutros,Mitchem,90832
21547,Fatemeh,Crooks,40000
21547,Fatemeh,Crooks,40000
21547,Fatemeh,Crooks,40000
21558,Chrisa,Doering,62828
21558,Chrisa,Doering,62828
21576,Thodoros,Lorin,75684
21576,Thodoros,Lorin,75684
21613,Miomir,Harnett,40000
21642,Shaz,Erman,49874
21642,Shaz,Erman,49874
21643,Yuuichi,Maksimenko,40210
21643,Yuuichi,Maksimenko,40210
21648,Mayuko,Fandrianto,42629
21648,Mayuko,Fandrianto,42629
21662,Shahid,Suermann,40000
21662,Shahid,Suermann,40000
21686,Kinh,Jansch,55890
21686,Kinh,Jansch,55890
21691,Gift,Kawashima,40000
21691,Gift,Kawashima,40000
21692,Reinhard,Hitomi,57798
21692,Reinhard,Hitomi,57798
21704,Xiaobin,Chorvat,40000
21704,Xiaobin,Chorvat,40000
21708,Angel,Lichtner,40000
21708,Angel,Lichtner,40000
21728,Terresa,Dalton,53894
21730,Shaowen,Laventhal,69353
21748,Franziska,Poehlman,45463
21748,Franziska,Poehlman,45463
21749,Heekeun,Kavanagh,40000
21753,Alenka,Eppinger,40000
21758,Susumu,Picht,81328
21758,Susumu,Picht,81328
21793,Angus,Perng,40000
21800,Zengping,Massonet,58192
21800,Zengping,Massonet,58192
21803,Mrinalini,Perz,40000
21820,Sanjay,Khasidashvili,81547
21832,Suzette,Vecchio,64710
21832,Suzette,Vecchio,64710
21858,Macha,Dichev,66639
21858,Macha,Dichev,66639
21862,Xiahua,Francisci,41302
21869,Eberhardt,Krone,71624
21869,Eberhardt,Krone,71624
21890,Kamakshi,Uhrik,48659
21890,Kamakshi,Uhrik,48659
21910,Saeed,Bolsens,83115
21939,Kazuhide,Cangellaris,53794
21939,Kazuhide,Cangellaris,53794
21947,Taisook,Facello,48681
21947,Taisook,Facello,48681
21959,Gretta,Christ,40000
21961,Xuedong,Lovengreen,60065
21973,Dulce,Emiris,40000
21973,Dulce,Emiris,40000
21975,Becky,Tetzlaff,53948
21975,Becky,Tetzlaff,53948
21984,Martine,Lemarechal,40000
22008,Karlis,Ferretti,52459
22008,Karlis,Ferretti,52459
22054,Ottavia,Benveniste,40000
22054,Ottavia,Benveniste,40000
22072,Kasturi,Pettit,51418
22072,Kasturi,Pettit,51418
22100,Vishwani,Spataro,85569
22133,Annemarie,Bernardeschi,40000
22168,Miquel,Kenevan,40000
22168,Miquel,Kenevan,40000
22178,Tzvetan,Linnainmaa,40000
22179,Rosine,Garnick,71161
22179,Rosine,Garnick,71161
22205,Rafols,Sichman,53244
22212,Hilari,Mungall,54336
22212,Hilari,Mungall,54336
22214,Tayeb,Lorho,40000
22233,Hyuncheol,Imataki,47259
22234,Arno,Narwekar,56671
22234,Arno,Narwekar,56671
22258,Marjo,Mungall,40000
22267,Shigeu,Tchuente,40000
22267,Shigeu,Tchuente,40000
22284,Pasqua,Slobodova,54303
22284,Pasqua,Slobodova,54303
22301,Margareta,Sadowsky,62889
22315,Jayesh,Joslin,70532
22325,Susanta,Hebden,44813
22328,Tonny,Stroustrup,57438
22329,Mario,Luga,40000
22329,Mario,Luga,40000
22337,Leszek,Picci,40000
22337,Leszek,Picci,40000
22341,Shir,Barvinok,40000
22341,Shir,Barvinok,40000
22372,Mitchel,Bugrara,43809
22385,Wuxu,Paludetto,57465
22395,Pintsang,Oberman,40000
22410,Mori,Saoudi,40000
22432,Raimond,Sichman,76591
22453,Ottavia,Pauthner,40000
22461,Francoise,Xiaoshan,40000
22462,Lokesh,Anick,40000
22484,Juyoung,Mandelberg,67055
22531,Abdulah,Wynblatt,65155
22549,Reinhard,Michaels,52206
22549,Reinhard,Michaels,52206
22554,Rosine,Koprowski,48595
22554,Rosine,Koprowski,48595
22557,Abdulla,Luon,82178
22561,Gritta,Sevcikova,69661
22561,Gritta,Sevcikova,69661
22584,Bezalel,Feldhoffer,40000
22589,Sreekrishna,Teitelbaum,42520
22593,Danae,Jeansoulin,52423
22593,Danae,Jeansoulin,52423
22609,Zvonko,Baalen,66371
22619,Munenori,Lorch,40000
22620,Terresa,Dusink,62623
22620,Terresa,Dusink,62623
22627,Nishit,Rodiger,73614
22630,Bedrich,Docker,54841
22647,Lihong,Kuszyk,49891
22649,Reuven,Driscoll,40376
22649,Reuven,Driscoll,40376
22652,Hideo,Otillio,40000
22688,Sham,Ebeling,43606
22688,Sham,Ebeling,43606
22704,Martien,Levergood,47431
22718,Teiji,Senzako,40000
22722,Chenye,Pietrzykowski,40000
22722,Chenye,Pietrzykowski,40000
22725,Pranas,Rabejac,59279
22725,Pranas,Rabejac,59279
22726,Steve,Shanbhogue,67607
22726,Steve,Shanbhogue,67607
22731,Genevieve,Kranzdorf,40000
22749,Snehasis,Famili,53701
22770,Peternela,Lund,75136
22772,Sandeepan,McClurg,46367
22772,Sandeepan,McClurg,46367
22779,Suzette,Katiyar,40000
22783,Takahiro,Beerel,83582
22783,Takahiro,Beerel,83582
22820,Danny,Chandrasekhar,43423
22820,Danny,Chandrasekhar,43423
22833,Alassane,Plessier,51912
22843,Kwangyoen,Perna,71220
22843,Kwangyoen,Perna,71220
22854,Trygve,Koblitz,41649
22854,Trygve,Koblitz,41649
22855,Shalesh,Thimonier,46111
22860,Taizo,Parascandalo,70362
22863,Petter,Denna,57027
22871,Kitty,Heijenga,68081
22878,JoAnna,Tasistro,46933
22878,JoAnna,Tasistro,46933
22880,Yongqiao,Orlowski,40000
22886,Gudjon,Templeman,40000
22886,Gudjon,Templeman,40000
22910,Shawna,Cummings,72381
22911,Wonhee,Lipner,40000
22911,Wonhee,Lipner,40000
22923,Kristof,Laventhal,43991
22923,Kristof,Laventhal,43991
22928,Sanjeeva,Angot,40000
22933,Torsten,Morrow,63584
22934,Parviz,Plumb,91442
22934,Parviz,Plumb,91442
22940,Shih,Isaac,40000
22940,Shih,Isaac,40000
22952,Hausi,Encarnacion,87124
22956,Shietung,Kuhnemann,55371
22956,Shietung,Kuhnemann,55371
22972,Yishai,Rahier,68730
22987,Jeanna,Pehl,40708
22987,Jeanna,Pehl,40708
22992,Jahangir,Wissmann,40795
22994,Atreyi,Gecsei,59774
22994,Atreyi,Gecsei,59774
22997,Lucien,Wilharm,50160
22997,Lucien,Wilharm,50160
23000,Arfst,Murillo,40000
23000,Arfst,Murillo,40000
23014,Arunachalam,Duclos,44525
23015,Elvis,Otillio,75888
23015,Elvis,Otillio,75888
23035,Kwangho,Remmers,40000
23047,Goncalo,Leijenhorst,40000
23049,Zhenbing,Gurbaxani,40000
23056,Janche,Schicker,63777
23068,Eldridge,Brlek,40000
23068,Eldridge,Brlek,40000
23119,Yaghout,Byoun,52289
23119,Yaghout,Byoun,52289
23126,Weicheng,Gente,40000
23128,George,Guting,66325
23131,Dhritiman,Cyre,40000
23136,Narain,Skogmar,56024
23159,Atilio,Esposito,40435
23162,Chinya,Uludag,62575
23162,Chinya,Uludag,62575
23168,Alejandra,Redmiles,44486
23168,Alejandra,Redmiles,44486
23195,Mark,Ertl,47070
23211,Subir,Pehl,40000
23212,Hilary,Magliocco,62788
23216,Zito,Stassinopoulos,41986
23220,Christoper,Back,40000
23220,Christoper,Back,40000
23224,Nikolaos,Engelmann,50328
23224,Nikolaos,Engelmann,50328
23269,Aamer,Szmurlo,49962
23306,Ziva,Falco,47240
23323,Siamak,Alvarado,48952
23323,Siamak,Alvarado,48952
23329,Shawna,Pouyioutas,57660
23335,Itzchak,Sooriamurthi,40000
23335,Itzchak,Sooriamurthi,40000
23362,Youjian,Yurek,47408
23362,Youjian,Yurek,47408
23374,Samphel,Gecsei,40000
23374,Samphel,Gecsei,40000
23384,Branimir,Reinhard,44719
23398,Georgy,Marwedel,69439
23421,Hironoby,Denti,42253
23422,Leszek,Huhdanpaa,64596
23422,Leszek,Huhdanpaa,64596
23426,Kristinn,Zhiwei,44553
23454,Heejo,Felcyn,74964
23455,Aemilian,Sethi,44109
23455,Aemilian,Sethi,44109
23458,Christ,Kalefeld,40000
23466,Chikara,Anandan,56208
23466,Chikara,Anandan,56208
23504,Arumugam,Renear,62604
23504,Arumugam,Renear,62604
23505,Yunming,Muchinsky,108941
23536,Nagui,Vural,40000
23536,Nagui,Vural,40000
23537,Martijn,Jonsson,72962
23561,Jingling,Zizka,48337
23561,Jingling,Zizka,48337
23561,Jingling,Zizka,48337
23592,Marek,Templeman,68278
23592,Marek,Templeman,68278
23609,Domenico,Swiss,40000
23609,Domenico,Swiss,40000
23620,Clyde,Reeker,77230
23620,Clyde,Reeker,77230
23626,Bogdan,Vilarrasa,40000
23626,Bogdan,Vilarrasa,40000
23642,Kwangjo,Pusterhofer,48854
23648,Jinxi,Luiz,40000
23656,Xiaoheng,Kawashimo,50614
23656,Xiaoheng,Kawashimo,50614
23659,Gina,Verhoeff,40000
23659,Gina,Verhoeff,40000
23671,Weiwu,Burnard,40000
23671,Weiwu,Burnard,40000
23682,Amabile,Zockler,45100
23692,Aris,Merey,43618
23692,Aris,Merey,43618
23713,Vasilis,Wrigley,40000
23713,Vasilis,Wrigley,40000
23717,Munir,Riefers,58355
23717,Munir,Riefers,58355
23727,Kerryn,Bressoud,44627
23734,Fabrizio,Lenart,85924
23739,Christophe,Katiyar,76242
23739,Christophe,Katiyar,76242
23749,Emdad,Ponthieu,40000
23749,Emdad,Ponthieu,40000
23761,Jouni,Menhardt,76893
23777,Juichirou,Kilgore,40000
23777,Juichirou,Kilgore,40000
23783,Nevio,Swan,45359
23791,Boguslaw,Pavlopoulou,55247
23812,Constantine,Gronowski,92255
23812,Constantine,Gronowski,92255
23835,Yoshinari,Hennings,40000
23835,Yoshinari,Hennings,40000
23850,Jeong,Erde,57258
23850,Jeong,Erde,57258
23855,Toshimo,Terlouw,40000
23871,Waiman,Schrift,49073
23875,Waiman,Encarnacion,40000
23875,Waiman,Encarnacion,40000
23880,Hairong,Angelopoulos,40000
23880,Hairong,Angelopoulos,40000
23892,Kousuke,Eterovic,40000
23892,Kousuke,Eterovic,40000
23899,Anyuan,Muhling,40765
23899,Anyuan,Muhling,40765
23930,Sreenivas,Frezza,40000
23951,Sachem,Muchinsky,40000
23951,Sachem,Muchinsky,40000
23960,Qingxiang,Chiola,102652
23960,Qingxiang,Chiola,102652
23963,Goo,Soloway,40000
23963,Goo,Soloway,40000
23969,Elgin,Sullins,61491
23969,Elgin,Sullins,61491
23969,Elgin,Sullins,61491
23970,Toshimi,Oehlmann,40000
23977,Jouko,Boissier,84078
23977,Jouko,Boissier,84078
23989,Christophe,Bouloucos,40000
23989,Christophe,Bouloucos,40000
23998,Amabile,Neimat,95371
24012,Kauko,Hiltgen,44768
24012,Kauko,Hiltgen,44768
24017,Atreyi,Rikino,40000
24029,Heekeun,Maksimenko,57431
24043,Christoper,Chartres,40000
24043,Christoper,Chartres,40000
24056,Gladys,Shrader,91264
24088,Parviz,Rouquie,45217
24134,Jolita,Murillo,42531
24160,Shugo,Kroon,40000
24177,Van,Aumann,49836
24182,Teunis,Antonisse,40000
24182,Teunis,Antonisse,40000
24199,Iara,Bach,43068
24204,Arun,Anick,40000
24213,Valeska,Menhardt,66048
24213,Valeska,Menhardt,66048
24231,Along,Sooriamurthi,58547
24231,Along,Sooriamurthi,58547
24250,Hatem,Badache,40000
24256,Salvador,Clemencon,40200
24256,Salvador,Clemencon,40200
24259,Stein,Lorin,60921
24259,Stein,Lorin,60921
24269,Prodip,Peron,51386
24269,Prodip,Peron,51386
24292,Chaitali,Kakkad,57094
24296,Danco,Pfau,40000
24296,Danco,Pfau,40000
24316,Feiyu,Cincotta,40000
24316,Feiyu,Cincotta,40000
24330,Ebru,Piveteau,66078
24334,Zhilian,Brookman,73699
24334,Zhilian,Brookman,73699
24346,Khoa,Reinhard,58410
24346,Khoa,Reinhard,58410
24357,Gretta,Miara,40343
24364,Erez,Orlowski,66205
24364,Erez,Orlowski,66205
24434,Lein,VanScheik,40000
24434,Lein,VanScheik,40000
24471,Shaibal,Usdin,51103
24471,Shaibal,Usdin,51103
24486,Kerhong,Quaggetto,61923
24503,Anyuan,Kusakari,40000
24503,Anyuan,Kusakari,40000
24507,Toshiko,Hinsberger,40000
24508,Uzi,Penn,66662
24508,Uzi,Penn,66662
24552,Hirochika,Haraldson,58263
24556,Ziva,Boyle,78072
24556,Ziva,Boyle,78072
